0.60466,0.15192,0.0047945,0.99836
0.64137,0.37521,0.023151,0.98959
0.56795,0.17479,0.00068493,0.99986
0.59959,0.97082,0.057945,0.72781
0.046712,0.94685,0.55945,0.65288
0.51438,0.53123,0.12288,0.84219
0.010822,0.99411,0.96164,0.59247
0.27356,0.97795,0.45493,0.5589
0.12575,0.79644,0.56945,0.44014
0.30521,0.96288,0.35781,0.44685
0.0019178,0.91096,0.85137,0.065616
0.38726,0.96534,0.00082192,0.40329
0.010274,0.94753,0.95082,0.48822
0.26479,0.98521,0.091233,0.36521
0.088219,0.99836,0.2363,0.45781
0.0046575,0.9963,0.76699,0.44521
0.042329,0.94137,0.57315,0.13767
0.23096,0.59014,0.092603,0.2937
0.13986,0.84205,0.16452,0.34753
0.10411,0.76671,0.74877,0.16384
